ID,CITY,PRICE_USD,BEDROOMS,BATHROOMS,PARKING_SPOTS,CONSTRUCTION_AREA_SQM,LATITUDE,LONGITUDE,LINK
b69187e1-f818-437c-af3e-024aa37fe81e,Quito,830000,3,4,4,900.0,-0.213978515543631,-78.43265400749824,https://www.plusvalia.com/propiedades/clasificado/veclcain-exclusiva-casa-en-venta-en-bosque-de-san-pedro-149328330.html?n_src=Listado&n_pg=1&n_pos=12
d4a3e280-3e18-4fd7-8b1c-7812586064dc,Quito,92500,3,2,2,115.0,0.000536778325986,-78.45575056931152,https://www.plusvalia.com/propiedades/clasificado/veclcain-fg-casas-esquineras-amplias-de-110-m-sup2--en-venta-149268717.html?n_src=Listado&n_pg=1&n_pos=13
e46f6714-2896-4578-9525-23260fcbeddc,Quito,105000,3,2,2,170.0,-0.2783826,-78.5409063,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-en-venta-sector-el-dean-bajo-conocoto-149340671.html?n_src=Listado&n_pg=1&n_pos=14
b75726ee-5334-4649-92de-0e2a9f121b2c,Quito,1430000,6,5,7,1950.0,-0.2110884,-78.4972829,https://www.plusvalia.com/propiedades/clasificado/veclcain-venta-casa-centro-norte-de-quito-148717239.html?n_src=Listado&n_pg=1&n_pos=15
e0a4f9bd-4024-4342-8a15-0db6cef7a6ca,Quito,214000,3,3,2,220.0,-0.1628172,-78.3422466,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-de-venta-en-el-centro-de-cumbaya-precio-de-148768040.html?n_src=Listado&n_pg=1&n_pos=16
4f8f2eb5-f650-4e5e-8fc7-d064ab56cf01,Quito,215000,4,4,8,387.0,-0.2266456,-78.4446536,https://www.plusvalia.com/propiedades/clasificado/veclcain-venta-casa-2-niveles-terreno-dormitorio-en-pb-150185441.html?n_src=Listado&n_pg=1&n_pos=18
4416a70b-77d9-450b-becd-6b9fa356f4a3,Quito,41000,2,1,1,66.0,0.0042501,-78.4383282,https://www.plusvalia.com/propiedades/clasificado/veclcain-tu-nuevo-hogar-en-pomasqui-te-espera-143829482.html?n_src=Listado&n_pg=1&n_pos=20
88c818c1-00c6-42d6-905f-31b876e9b1a7,Quito,220000,3,3,2,219.0,-0.210703336226963,-78.41541892808691,https://www.plusvalia.com/propiedades/clasificado/veclcain-venta-casa-por-estrenar-cerca-al-ventura-mall-en-147012021.html?n_src=Listado&n_pg=1&n_pos=21
2e45d888-e6b5-4c8a-a13a-b473f6d100e2,Quito,135000,3,2,3,212.0,-0.314331499999999,-78.4862389,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-en-obra-gris-en-venta-valle-de-los-chillos-148571201.html?n_src=Listado&n_pg=1&n_pos=22
6ade11f1-1900-481e-8e5f-781a92f25916,Quito,435000,4,5,5,1400.0,-0.212211349507135,-78.39849246931152,https://www.plusvalia.com/propiedades/clasificado/veclcain-exclusiva-residencia-un-nivel-en-tumbaco-terreno-146395988.html?n_src=Listado&n_pg=1&n_pos=23
fe57f7e8-3ccc-4275-86aa-dd673fe74da5,Quito,338000,4,4,2,377.0,-0.1989529,-78.4511704,https://www.plusvalia.com/propiedades/clasificado/veclcain-vendo-casa-en-cumbaya-sector-de-santa-lucia-alta-149075796.html?n_src=Listado&n_pg=1&n_pos=24
9ba3e6d9-3262-482e-8fa0-c915147d3409,Quito,85000,3,2,1,120.0,-0.260502710528999,-78.4803546989,https://www.plusvalia.com/propiedades/clasificado/veclcain-mv-casa-3d-sector-la-armenia-valle-de-los-chillos-90264118.html?n_src=Listado&n_pg=1&n_pos=26
c0ab9276-f49d-4b80-8406-238b15dd14f5,Quito,525000,4,4,4,260.0,-0.191949341092999,-78.4510233278,https://www.plusvalia.com/propiedades/clasificado/veclcain-miravalle-casa-4-dorm.-jardin-de-150-m-vista-150169232.html?n_src=Listado&n_pg=1&n_pos=27
ef8edb2e-0b22-4439-b805-c416235ec2ad,Quito,1550000,4,4,6,1600.0,-0.198285560635445,-78.42498890419922,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-de-lujo-en-venta-o-renta-cumbaya-149698522.html?n_src=Listado&n_pg=1&n_pos=28
1efaaeeb-f8d3-45fe-bb66-eace1e20f4db,Quito,90000,3,3,1,122.0,-0.094049199999999,-78.4510101,https://www.plusvalia.com/propiedades/clasificado/veclcain-calderon-carapungo-casa-a-estrenar-de-122-m-sup2-147793843.html?n_src=Listado&n_pg=1&n_pos=29
9fad6ddd-80c0-4200-9bb1-05e364b12c51,Quito,258000,4,3,2,320.0,-0.193289,-78.3872039,https://www.plusvalia.com/propiedades/clasificado/veclcain-vendo-hermosa-casa-4-dorm.-amplios-tumbaco-precio-de-149330462.html?n_src=Listado&n_pg=2&n_pos=13
bf68900e-146a-4a79-b3d4-eb94c647ebc8,Quito,250000,3,3,2,322.0,-0.205677867869602,-78.39738412265433,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-en-venta-en-tumbaco-conjunto-privado-con-147738748.html?n_src=Listado&n_pg=2&n_pos=14
41223a8e-dcfa-43e0-86a7-52848b9b191a,Quito,269000,4,4,4,350.0,-0.31535390780285,-78.44158244230424,https://www.plusvalia.com/propiedades/clasificado/veclcain-h-urbanizacion-la-colina.-casa-independiente-en-148616852.html?n_src=Listado&n_pg=2&n_pos=15
abf0a64c-a5e1-4b77-87c9-cb390b0d226b,Quito,230000,3,4,2,245.0,-0.197422299999999,-78.4212162,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-en-venta-de-3-habitaciones-via-pillagua-146546592.html?n_src=Listado&n_pg=2&n_pos=17
119434ec-8ea1-45f2-8209-a17bdca22988,Quito,85000,3,2,1,120.0,-0.260502710528999,-78.4803546989,https://www.plusvalia.com/propiedades/clasificado/veclcain-mv-casa-3d-sector-la-armenia-valle-de-los-chillos-90264118.html?n_src=Listado&n_pg=2&n_pos=24
4ac7f991-5ae3-4a3a-a590-c347d757611d,Quito,190000,3,2,2,224.0,-0.2298098,-78.4426335,https://www.plusvalia.com/propiedades/clasificado/veclcain-venta-casa-en-cumbaya-via-lumbisi-148696836.html?n_src=Listado&n_pg=2&n_pos=29
911f6b2a-efc5-43c3-841f-609af1e5c2b7,Quito,148900,4,3,4,450.0,-0.322541272845997,-78.43141904529345,https://www.plusvalia.com/propiedades/clasificado/veclcain-vendo-casa-4-dorm.-con-jardin-seguridad-urb.-san-149003716.html?n_src=Listado&n_pg=3&n_pos=19
cbc8b667-07f9-4840-9532-d883379836fd,Quito,92500,3,2,2,115.0,0.000536778325986,-78.45575056931152,https://www.plusvalia.com/propiedades/clasificado/veclcain-fg-casas-esquineras-amplias-de-110-m-sup2--en-venta-149268717.html?n_src=Listado&n_pg=3&n_pos=26
e2696cd9-e2d5-4e6d-b672-29659e7468b0,Quito,375000,4,4,2,487.0,-0.234387,-78.44522,https://www.plusvalia.com/propiedades/clasificado/veclcain-vendo-espectacular-casa-en-lumbisi-149976099.html?n_src=Listado&n_pg=3&n_pos=27
a9b6ca27-4e13-437c-a0b0-a83e3cf59126,Quito,87000,2,2,1,167.0,-0.100888897239456,-78.43904259416503,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-en-venta-san-camilo-calderon-150023471.html?n_src=Listado&n_pg=4&n_pos=2
5c357803-0e8e-44ba-b833-da0cf10dd4c8,Quito,147000,3,2,2,143.0,-0.200525705937,-78.3927553953,https://www.plusvalia.com/propiedades/clasificado/veclcain-tumbaco-sta.-rosa-casa-de-venta-118-m-sup2--con-146920442.html?n_src=Listado&n_pg=4&n_pos=3
24d10432-faff-4a81-bb1d-af10c0ae8eea,Quito,485000,5,4,6,572.0,-0.2151522,-78.43203849999999,https://www.plusvalia.com/propiedades/clasificado/veclcain-en-venta-dos-casas-independientes-la-primavera-cumbaya-150122569.html?n_src=Listado&n_pg=4&n_pos=5
fd9ef139-50da-4229-9729-9fa00e8f5abe,Quito,155000,3,2,2,162.0,-0.211875599999999,-78.3727773,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-en-venta-en-tumbaco-diseno-moderno-terraza-y-150144609.html?n_src=Listado&n_pg=4&n_pos=6
d15b165c-2f90-470d-9d80-e51a96931fc2,Quito,137000,3,2,2,218.0,-0.2929148,-78.46705109999999,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-en-venta-en-la-armenia-1-con-la-mejor-vista-del-150002173.html?n_src=Listado&n_pg=4&n_pos=7
88d09090-82c8-467f-8ac6-9630174f6315,Quito,800000,4,5,3,1150.0,-0.2009974,-78.43303809999999,https://www.plusvalia.com/propiedades/clasificado/veclcain-gran-casa-muy-buena!-150155262.html?n_src=Listado&n_pg=4&n_pos=10
9ff070fa-b8f7-4f95-a402-7667a1965994,Quito,490000,4,4,5,2000.0,-0.277834906705346,-78.54034679224723,https://www.plusvalia.com/propiedades/clasificado/veclcain-oportunidad-vendo-casa-independiente-800-mc-dos-149645729.html?n_src=Listado&n_pg=4&n_pos=12
c472a155-5903-492a-aa6a-ac553c9e94fe,Quito,579000,3,4,2,1000.0,-0.1577503,-78.438969,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-moderna-en-urbanizacion-privada-1.000-m-sup2-147328088.html?n_src=Listado&n_pg=4&n_pos=13
ffff11df-4f67-448d-bb39-0a3dce7a80db,Quito,389000,3,3,4,490.0,-0.155602,-78.37284559999999,https://www.plusvalia.com/propiedades/clasificado/veclcain-vendo-espectacular-casa-puembo-colegio-americano-149955087.html?n_src=Listado&n_pg=4&n_pos=15
cdb5e9f7-4389-4b13-bd46-a365054e01f0,Quito,403000,3,3,2,500.0,-0.196249662319,-78.4468268382,https://www.plusvalia.com/propiedades/clasificado/veclcain-cumbaya-av-de-los-conquistadores-exclusiva-casa-de-148907905.html?n_src=Listado&n_pg=4&n_pos=17
225228af-7356-4c83-9e39-5f632d9ceb58,Quito,140800,3,2,2,133.0,-0.298922399999999,-78.451999,https://www.plusvalia.com/propiedades/clasificado/veclcain-casas-en-venta-en-el-valle-de-los-chillos-vive-el-148024679.html?n_src=Listado&n_pg=4&n_pos=18
9dd87ea6-9f99-4afa-ab7e-436b9533745a,Quito,390000,5,5,20,1260.0,-0.294200520599958,-78.45394049228643,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-de-venta-rio-zamora-san-gabriel-los-chillos-149611962.html?n_src=Listado&n_pg=4&n_pos=19
72dc18e3-c2f7-40d2-94a8-2fcf0802e9d2,Quito,260000,2,2,2,200.0,-0.1606761,-78.4544211,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-con-2-habitaciones-en-venta-en-nayon-280-m-sup2-149543532.html?n_src=Listado&n_pg=4&n_pos=20
5504b880-0f20-46c5-b8a7-418474c1d303,Quito,184129,3,3,2,207.0,-0.2260817,-78.407381,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-nueva-tumbaco-quito-norte-146384038.html?n_src=Listado&n_pg=4&n_pos=22
9ec7c10c-f8bc-44b4-9617-66f84bf72448,Quito,89000,3,2,1,94.0,-0.0500302,-78.4565314,https://www.plusvalia.com/propiedades/clasificado/veclcain-pomasqui-casa-de-venta-94-m-sup2-149323566.html?n_src=Listado&n_pg=4&n_pos=23
7f83a508-8c4d-4289-aa2f-bc5e3cb53027,Quito,450000,3,3,4,634.0,-0.173921799999999,-78.4718282,https://www.plusvalia.com/propiedades/clasificado/veclcain-venta-casa-quito-en-la-eloy-alfaro-y-jose-puerta-149417924.html?n_src=Listado&n_pg=4&n_pos=24
17703da9-1d83-4799-9bd9-10312d03a293,Quito,240000,3,3,3,374.0,-0.200398372944999,-78.3907397594,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-de-renta-venta-en-tumbaco-148046598.html?n_src=Listado&n_pg=4&n_pos=25
74a1b2d1-3391-4f10-9a7c-511217638ae5,Quito,118000,3,2,2,160.0,-0.2128993,-78.4007561,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-de-3-recamaras-con-160-m-sup2--en-venta-en-150032632.html?n_src=Listado&n_pg=4&n_pos=26
e43d50d3-01ea-43b7-8e9b-04a9a1b5d592,Quito,169000,3,2,2,123.0,-0.210690999999999,-78.3955986,https://www.plusvalia.com/propiedades/clasificado/veclcain-tumbaco-casas-en-venta-147077917.html?n_src=Listado&n_pg=4&n_pos=27
4add0f96-b1a0-42be-8686-c939a673151a,Quito,159000,3,2,2,200.0,-0.197003987382509,-78.37977096651701,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-en-tumbaco-con-jardin-privado-amenidades-145432024.html?n_src=Listado&n_pg=4&n_pos=28
b031f27f-3d13-4c77-94db-85702ac3c8fb,Quito,580000,4,4,6,980.0,-0.198558857382747,-78.40376883558196,https://www.plusvalia.com/propiedades/clasificado/veclcain-exclusiva-casa-de-venta-en-algarrobos-de-la-vina-143573391.html?n_src=Listado&n_pg=4&n_pos=29
486da7d2-7ff3-42c7-b48e-f00bf91c261a,Quito,520000,4,4,16,1250.0,-0.138721663136,-78.4698503111,https://www.plusvalia.com/propiedades/clasificado/veclcain-venta-de-casa-sector-embajada-americana-cerca-de-149231160.html?n_src=Listado&n_pg=4&n_pos=30
5305148c-3e7f-4b9e-b59b-3cce1c8633ed,Quito,105000,3,2,2,179.0,-0.2714131,-78.45510019999999,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-con-179-m-sup2--terreno-3-dorm.-en-venta-en-la-149334047.html?n_src=Listado&n_pg=5&n_pos=1
1a365fa9-0691-4417-a672-805af0fd8f37,Quito,495000,3,3,4,1960.0,-0.0020596,-78.4558364,https://www.plusvalia.com/propiedades/clasificado/veclcain-fg-casa-tipo-quinta-150126992.html?n_src=Listado&n_pg=5&n_pos=3
9a737e6b-800a-41df-803c-1293a055b5e3,Quito,114900,3,2,2,181.0,-0.266886774027999,-78.4671617387,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-de-venta-sector-la-armenia-ii-cerca-parque-148395894.html?n_src=Listado&n_pg=5&n_pos=4
c2548fd5-e05d-4a81-b9a6-cdf731e8a489,Quito,54500,3,2,1,120.0,-0.3046521,-78.54683880000002,https://www.plusvalia.com/propiedades/clasificado/veclcain-venta-casa-en-conjunto-sector-quitumbe-147437048.html?n_src=Listado&n_pg=5&n_pos=5
0104bbbc-aedd-4ae8-969e-fa841fce3ab8,Quito,256000,3,3,2,324.0,-0.1963997,-78.3771627,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-en-venta-moderna-sector-hilacril-149809706.html?n_src=Listado&n_pg=5&n_pos=6
568e185d-6905-4911-a52c-d043596c8771,Quito,269000,3,4,4,497.0,-0.0289921,-78.4477442,https://www.plusvalia.com/propiedades/clasificado/veclcain-venta-casa-sector-urb-la-pampa-148541670.html?n_src=Listado&n_pg=5&n_pos=7
1c504862-c753-4657-be2b-4bc04111f1e2,Quito,690000,4,4,4,1247.0,-0.155601999999999,-78.3728456,https://www.plusvalia.com/propiedades/clasificado/veclcain-mv-sector-puembo-casa-exclusiva-en-venta-4d-150159706.html?n_src=Listado&n_pg=5&n_pos=9
d2930399-12be-4177-84f9-9106b14dadf9,Quito,234999,3,3,2,238.0,-0.2178331,-78.4527441,https://www.plusvalia.com/propiedades/clasificado/veclcain-venta-casa-cumbaya-san-patricio-150165937.html?n_src=Listado&n_pg=5&n_pos=10
99575be6-331b-461f-9019-d0367d37ece9,Quito,110000,3,2,1,114.0,-0.151240958322999,-78.5001413307,https://www.plusvalia.com/propiedades/clasificado/veclcain-el-pinar-alto-linda-casa-de-venta-de-114.56-m-sup2-149246455.html?n_src=Listado&n_pg=5&n_pos=11
1ccbecec-1033-4ed7-8cd3-d04a76f8f16b,Quito,73900,3,3,2,112.0,-0.0948703,-78.4259287,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-de-venta-en-calderon-148473956.html?n_src=Listado&n_pg=5&n_pos=13
5825069e-9dc2-4afb-9eef-7b5cfd2749d3,Quito,210000,3,3,3,230.0,-0.270544032990466,-78.46856450478515,https://www.plusvalia.com/propiedades/clasificado/veclcain-en-venta-hermosa-casa-en-conjunto-230-m-sup2--la-145972383.html?n_src=Listado&n_pg=5&n_pos=14
448ae0d2-7d0e-4b06-be82-9c5c995c6400,Quito,169900,11,5,4,495.0,-0.223077296152,-78.5143621921,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-en-venta-sur-de-quito-sector-las-cuadras-147499490.html?n_src=Listado&n_pg=5&n_pos=15
389c957b-c6c9-4c58-b6a1-92385e2f7685,Quito,104900,4,3,2,214.0,-0.277154,-78.4550818,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-en-venta-sector-la-armenia.-149051919.html?n_src=Listado&n_pg=5&n_pos=16
e086d417-2d8d-4b48-b987-40e9616ba98c,Quito,316046,3,3,2,330.0,-0.222608599999999,-78.4146153,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-en-venta-no-adosada-3-dorm.-con-bano-piscina-149567500.html?n_src=Listado&n_pg=5&n_pos=17
dae30b48-00cc-467b-b2c4-67a2f87740fe,Quito,189000,3,2,2,133.0,-0.2267731,-78.45435789999999,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-en-venta-sector-san-patricio-cumbaya-148167352.html?n_src=Listado&n_pg=5&n_pos=18
1a31f754-01dc-487e-80cd-509501fa9ebc,Quito,265000,4,4,5,457.0,-0.100709458375999,-78.4993616529,https://www.plusvalia.com/propiedades/clasificado/veclcain-en-venta-amplia-y-hermosa-casa-ubicada-en-la-urb.-el-150125379.html?n_src=Listado&n_pg=5&n_pos=19
d6189372-b817-4431-9e84-9a2c4709c837,Quito,150000,3,2,2,322.0,-0.200986,-78.3916394,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-de-venta-en-oportunidad-en-tumbaco-santa-rosa.-148350196.html?n_src=Listado&n_pg=5&n_pos=20
5cf61737-216c-4d42-943e-e414f4fa8256,Quito,85000,3,3,1,166.0,-0.095472080564903,-78.4392082491035,https://www.plusvalia.com/propiedades/clasificado/veclcain-calderon-casas-vip-3-habitaciones-145913777.html?n_src=Listado&n_pg=5&n_pos=22
62c302d3-6658-4f0e-a03a-49430fd3bd66,Quito,64800,2,1,1,142.0,-0.0795398,-78.4485114,https://www.plusvalia.com/propiedades/clasificado/veclcain-acogedora-casa-en-venta.-en-el-conjunto-santa-149671675.html?n_src=Listado&n_pg=5&n_pos=24
bc61606b-abad-4995-a669-2509ff430b96,Quito,379000,4,3,2,350.0,-0.211850641489125,-78.42042719281136,https://www.plusvalia.com/propiedades/clasificado/veclcain-venta-casa-tumbaco-146879139.html?n_src=Listado&n_pg=5&n_pos=25
73c44abc-e0a8-4541-81bb-6b2808e15e38,Quito,297000,2,2,2,143.0,-0.1177809,-78.335622,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-con-143-m-sup2--y-2-habitaciones-en-venta-en-144543282.html?n_src=Listado&n_pg=5&n_pos=26
a80f41b1-e6c6-4f87-abd0-bda7392bfb5e,Quito,189000,3,4,3,240.0,-0.220200383327563,-78.42212758120658,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-estrenar-tumbaco-150-mtrs2-90-mtrs-jardines-3-147562858.html?n_src=Listado&n_pg=5&n_pos=27
a77f3db7-565b-4904-aeca-59c178808a02,Quito,214000,3,3,2,180.0,-0.170901258072999,-78.36224551,https://www.plusvalia.com/propiedades/clasificado/veclcain-puembo-214.27-m-sup2--en-venta-casa-dos-plantas-con-148179042.html?n_src=Listado&n_pg=5&n_pos=28
98da713d-ed0d-4c1a-b113-339f98145395,Quito,234000,3,3,2,230.0,-0.172016799999999,-78.3618319,https://www.plusvalia.com/propiedades/clasificado/veclcain-puembo-260-71-m-sup2--en-venta-casa-esquinera-dos-148179050.html?n_src=Listado&n_pg=5&n_pos=29
ff07a4de-bd9f-42be-a085-630df4541e0f,Quito,1840000,5,6,6,2000.0,-0.195232857995,-78.4159303794,https://www.plusvalia.com/propiedades/clasificado/veclcain-cumbaya-2000-m-sup2--casa-en-venta-5-habitaciones-con-149434037.html?n_src=Listado&n_pg=5&n_pos=30
019cb135-4314-45e1-aa52-af9ccdfbbf3f,Quito,240000,3,3,5,528.0,-0.305498326335,-78.4716431423,https://www.plusvalia.com/propiedades/clasificado/veclcain-venta-de-casa-sector-conocoto-cerca-supermercado-143492973.html?n_src=Listado&n_pg=6&n_pos=3
a0570360-fd23-4ae5-ab04-acf94ea144a8,Quito,119900,4,2,2,185.0,-0.291718635677383,-78.47772351599916,https://www.plusvalia.com/propiedades/clasificado/veclcain-hm-conocoto!-casa-de-3-plantas-de-185-m-sup2--en-149874983.html?n_src=Listado&n_pg=6&n_pos=5
07e7fcdc-c0c6-4a85-9e79-f7bfce6bf8a2,Quito,69000,3,2,1,141.0,-0.3301626,-78.4510729,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-en-venta-sector-santa-rosa-sangolqui-149277241.html?n_src=Listado&n_pg=6&n_pos=6
79a78df8-0142-4b1d-a7d0-8c47f40b7303,Quito,260000,2,3,2,287.0,-0.1804328,-78.43793000000001,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-con-2-recamaras-en-venta-en-urbanizacion-juan-149258663.html?n_src=Listado&n_pg=6&n_pos=7
20d5888a-6298-4f02-9fe0-2870a1d00ebd,Quito,238000,4,4,3,1300.0,-0.069734099999999,-78.4595644,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-4-dorm.-venta-pusuqui-147030091.html?n_src=Listado&n_pg=6&n_pos=8
774a5a42-d5f1-41e6-b0e5-203df97e6826,Quito,220000,3,2,2,224.0,-0.201202899999999,-78.4499087,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-en-san-juan-de-cumbaya-150063068.html?n_src=Listado&n_pg=6&n_pos=9
6efcf6a5-17bf-4e76-bee2-0d02701f3384,Quito,136900,6,3,4,303.0,-0.005892279732293,-78.44901571468507,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-rentera-en-venta-sector-mitad-del-mundo-149735544.html?n_src=Listado&n_pg=6&n_pos=10
e6841d88-7d46-4e63-946f-6ffa4dcd683c,Quito,490000,5,5,10,992.0,-0.202980702348662,-78.43722988625382,https://www.plusvalia.com/propiedades/clasificado/veclcain-venta-de-amplia-casa-en-cumbaya-149702681.html?n_src=Listado&n_pg=6&n_pos=11
65edb7c0-1836-4f56-a8b5-c1253e72dbab,Quito,85000,4,2,2,348.0,-0.0831651,-78.4732399,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-de-venta-sector-carcelen-norte-de-quito-149411389.html?n_src=Listado&n_pg=6&n_pos=13
8d049432-fc1c-4b8c-82e4-b58d6a69341a,Quito,250000,3,3,2,212.0,-0.1997595,-78.4412918,https://www.plusvalia.com/propiedades/clasificado/veclcain-linda-casa-de-venta-en-vista-hermosa-en-el-corazon-147065717.html?n_src=Listado&n_pg=6&n_pos=14
ba614fc6-6c76-4180-9e99-9587919bee28,Quito,73500,3,2,1,122.0,-0.0841772,-78.41888809999999,https://www.plusvalia.com/propiedades/clasificado/veclcain-casas-vip-biess-calderon-91462113.html?n_src=Listado&n_pg=6&n_pos=15
8c8ee9a3-2e0f-46a5-9a12-402d02b99572,Quito,620000,4,3,7,2571.0,-0.1257235,-78.4734507,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-en-venta-norte-de-quito-santa-lucia-alta-149286669.html?n_src=Listado&n_pg=6&n_pos=16
ac7e50e2-1f5b-4789-bacc-7857e4770f5e,Quito,210000,3,3,6,448.0,-0.270518499999999,-78.4695111,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-independiente-dentro-de-la-urb.-los-retonos-150210942.html?n_src=Listado&n_pg=6&n_pos=17
ae2662ed-d73d-44d6-aeac-c30497e33e75,Quito,1900000,4,4,4,1399.0,-0.2009974,-78.43303809999999,https://www.plusvalia.com/propiedades/clasificado/veclcain-mansion-de-ultra-lujo-en-jardines-de-santa-ines-150198470.html?n_src=Listado&n_pg=6&n_pos=18
bded40bf-20c6-4667-bfcb-a0e48ed50693,Quito,290000,4,5,2,598.0,-0.1632633,-78.4629544,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-independiente-600-m-sup2--el-batan-guanguiltagua-148738075.html?n_src=Listado&n_pg=6&n_pos=19
ab08e06b-0d67-4563-af67-735ebabaeac4,Quito,1300000,6,5,10,73488.0,0.046064978337837,-78.34999254232393,https://www.plusvalia.com/propiedades/clasificado/veclcain-vendemos-hermosa-propiedad-en-malchingui-a-pocos-cerca-149103396.html?n_src=Listado&n_pg=6&n_pos=20
f159a8c1-9d53-45e5-bedf-cd529c812e79,Quito,105000,2,2,1,193.0,-0.141020645592759,-78.4697107312134,https://www.plusvalia.com/propiedades/clasificado/veclcain-vendo-casa-esquinera-2-plantas-con-terreno-sector-149766828.html?n_src=Listado&n_pg=6&n_pos=21
acaa3fde-ae69-4acb-a478-31eff31a66b2,Quito,900000,3,3,5,2026.0,-0.197413990414999,-78.4157861316,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-en-venta-dentro-de-exclusiva-urbanizacion-en-149845303.html?n_src=Listado&n_pg=6&n_pos=22
f6a09435-55e7-4372-ae54-bb18e6a2aacf,Quito,144000,4,3,2,224.0,-0.207407998018,-78.4027010895,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-en-venta-tumbaco-con-4-dorm.-149954100.html?n_src=Listado&n_pg=6&n_pos=23
6ed8c539-48e5-4da6-9f51-e4464c2f8ede,Quito,94500,5,3,4,257.0,-0.2793302,-78.5550406,https://www.plusvalia.com/propiedades/clasificado/veclcain-en-venta-amplia-y-hermosa-casa-en-chillogallo-150055385.html?n_src=Listado&n_pg=6&n_pos=24
11d07b67-bae5-4855-a143-a43e35b2141d,Quito,100000,4,2,2,151.0,-0.30145004588028,-78.46317655819702,https://www.plusvalia.com/propiedades/clasificado/veclcain-acogedora-casa-en-conjunto-privado-$100.000-146573748.html?n_src=Listado&n_pg=6&n_pos=25
8414c504-a3b5-4542-a7ca-c97dba9d640f,Quito,650000,5,4,2,1108.0,-0.197281281453492,-78.4360221818823,https://www.plusvalia.com/propiedades/clasificado/veclcain-vendo-casa-en-jardines-del-este-cumbaya-147545703.html?n_src=Listado&n_pg=6&n_pos=26
c4ea8c6c-94d4-420e-aa28-9eee0288bb13,Quito,105000,3,2,2,171.0,-0.32848535885,-78.463415364,https://www.plusvalia.com/propiedades/clasificado/veclcain-venta-de-casa-en-conjunto-sector-fajardo-cerca-al-149955049.html?n_src=Listado&n_pg=6&n_pos=27
38e094b5-ed13-4fff-a426-14989c3bddc6,Quito,295000,3,3,3,366.0,-0.172016799999999,-78.3618319,https://www.plusvalia.com/propiedades/clasificado/veclcain-puembo-366-89-m-sup2--en-venta-casa-esquinera-dos-148178984.html?n_src=Listado&n_pg=6&n_pos=28
ffccd787-3db3-4248-940e-d05c8919c834,Quito,309000,7,5,2,486.0,-0.157798090165454,-78.4935654467718,https://www.plusvalia.com/propiedades/clasificado/veclcain-venta-casa-union-nacional-490-m-sup2-:-dos-casas-de-149003877.html?n_src=Listado&n_pg=6&n_pos=29
179f1d6b-aaf1-44d0-9f78-926a3ffeda94,Quito,580000,3,4,4,1986.0,-0.1980156,-78.4220216,https://www.plusvalia.com/propiedades/clasificado/veclcain-casa-en-venta-en-cumbaya-149621603.html?n_src=Listado&n_pg=6&n_pos=30
87670823-2c59-4311-9fb7-94e927f86b82,Quito,85000,3,2,1,140.0,-0.27545857077069,-78.45799789210015,https://www.plusvalia.com/propiedades/clasificado/veclcain-venta-casa-dos-pisos-sector-la-armenia-1-146933197.html?n_src=Listado&n_pg=7&n_pos=2
